date,AUD_CLOSE,DKK_CLOSE,EUR_CLOSE,HKD_CLOSE,JPY_CLOSE,MXN_CLOSE,NZD_CLOSE,NOK_CLOSE,SEK_CLOSE,CHF_CLOSE,GBP_CLOSE,USD_CLOSE
2009-08-05,0.8998,0.2072,1.5425,0.138074,0.01127,0.08195,0.7211,0.178,0.1499,1.0087,1.8192,1.0701
2009-08-06,0.9042,0.2076,1.5458,0.138925,0.01129,0.08263,0.7221,0.1774,0.1505,1.0113,1.8072,1.0767
2009-08-07,0.9044,0.206,1.5338,0.139643,0.0111,0.08359,0.7274,0.1767,0.1509,1.0001,1.8057,1.0823
2009-08-08,0.9044,0.206,1.5338,0.139643,0.0111,0.08359,0.7274,0.1767,0.1509,1.0001,1.8057,1.0823
2009-08-09,0.9044,0.206,1.5338,0.139643,0.0111,0.08359,0.7274,0.1767,0.1509,1.0001,1.8057,1.0823
2009-08-10,0.9115,0.2068,1.5395,0.140469,0.01121,0.08418,0.7358,0.1751,0.1499,1.0029,1.7927,1.0887
2009-08-11,0.9139,0.2094,1.5588,0.142115,0.01148,0.08466,0.7356,0.1769,0.1505,1.0182,1.8152,1.1015
2009-08-12,0.9078,0.2078,1.5468,0.140433,0.01133,0.08399,0.7325,0.1787,0.1512,1.0111,1.7966,1.0884
2009-08-13,0.9172,0.209,1.5555,0.140505,0.01142,0.08459,0.7395,0.1799,0.152,1.0176,1.8053,1.089
2009-08-14,0.9129,0.2096,1.5603,0.141901,0.0116,0.08539,0.7439,0.1806,0.1524,1.0249,1.8181,1.0998
2009-08-15,0.9129,0.2096,1.5603,0.141901,0.0116,0.08539,0.7439,0.1806,0.1524,1.0249,1.8181,1.0998
2009-08-16,0.9129,0.2096,1.5603,0.141901,0.0116,0.08539,0.7439,0.1806,0.1524,1.0249,1.8181,1.0998
2009-08-17,0.9099,0.2095,1.5594,0.142851,0.01172,0.08526,0.7399,0.1794,0.1519,1.027,1.8093,1.1072
2009-08-18,0.9106,0.2091,1.5567,0.142141,0.01163,0.08515,0.7434,0.1802,0.152,1.0238,1.825,1.1018
2009-08-19,0.9083,0.2095,1.5595,0.141339,0.01165,0.08501,0.739,0.1808,0.1525,1.0285,1.8116,1.0956
2009-08-20,0.9044,0.2083,1.5502,0.140276,0.01154,0.08444,0.7363,0.1808,0.1521,1.0231,1.7951,1.0873
2009-08-21,0.9016,0.2084,1.551,0.139587,0.01147,0.0843,0.7377,0.1804,0.1538,1.0234,1.7839,1.0819
2009-08-22,0.9016,0.2084,1.551,0.139587,0.01147,0.0843,0.7377,0.1804,0.1538,1.0234,1.7839,1.0819
2009-08-23,0.9016,0.2084,1.551,0.139587,0.01147,0.0843,0.7377,0.1804,0.1538,1.0234,1.7839,1.0819
2009-08-24,0.9024,0.2068,1.5395,0.138968,0.0114,0.08332,0.7379,0.1791,0.1526,1.0142,1.7679,1.077
2009-08-25,0.9088,0.2088,1.5541,0.140103,0.01154,0.08349,0.7432,0.1796,0.1539,1.0235,1.776,1.0858
2009-08-26,0.9092,0.2103,1.5649,0.141636,0.01166,0.08339,0.7475,0.181,0.154,1.0281,1.7835,1.0978
2009-08-27,0.9122,0.2094,1.5587,0.140045,0.01161,0.08199,0.7473,0.18,0.1527,1.0259,1.7674,1.0856
2009-08-28,0.919,0.2098,1.5615,0.140872,0.01167,0.08243,0.7481,0.181,0.1537,1.0304,1.777,1.0919
2009-08-29,0.919,0.2098,1.5615,0.140872,0.01167,0.08243,0.7481,0.181,0.1537,1.0304,1.777,1.0919
2009-08-30,0.919,0.2098,1.5615,0.140872,0.01167,0.08243,0.7481,0.181,0.1537,1.0304,1.777,1.0919
2009-08-31,0.9253,0.2109,1.5698,0.141282,0.01177,0.082,0.7515,0.182,0.1538,1.0342,1.7826,1.095
2009-09-01,0.9126,0.2109,1.5697,0.142447,0.01189,0.08089,0.7453,0.1811,0.1517,1.0358,1.7844,1.1041
2009-09-02,0.9213,0.2118,1.5769,0.142534,0.01199,0.08093,0.7433,0.1815,0.153,1.0419,1.7983,1.1048
2009-09-03,0.9256,0.2113,1.5725,0.142349,0.0119,0.08152,0.747,0.1823,0.1525,1.0383,1.8018,1.1033
2009-09-04,0.9246,0.2088,1.5544,0.140214,0.01168,0.08126,0.7469,0.1809,0.1517,1.0247,1.7819,1.0867
2009-09-05,0.9246,0.2088,1.5544,0.140214,0.01168,0.08126,0.7469,0.1809,0.1517,1.0247,1.7819,1.0867
2009-09-06,0.9246,0.2088,1.5544,0.140214,0.01168,0.08126,0.7469,0.1809,0.1517,1.0247,1.7819,1.0867
2009-09-07,0.9246,0.2088,1.5544,0.140214,0.01168,0.08126,0.7469,0.1809,0.1517,1.0247,1.7819,1.0867
2009-09-08,0.9311,0.2103,1.5651,0.139277,0.0117,0.08081,0.7517,0.1824,0.1533,1.0318,1.7809,1.0794
2009-09-09,0.9312,0.2113,1.5731,0.139473,0.01174,0.08028,0.7524,0.1832,0.1541,1.038,1.7868,1.081
2009-09-10,0.9312,0.2113,1.5725,0.139127,0.01176,0.08061,0.7586,0.1814,0.1542,1.0385,1.7971,1.0783
2009-09-11,0.9307,0.2113,1.5729,0.139171,0.0119,0.08087,0.7616,0.1816,0.1541,1.0398,1.798,1.0786
2009-09-12,0.9307,0.2113,1.5729,0.139171,0.0119,0.08087,0.7616,0.1816,0.1541,1.0398,1.798,1.0786
2009-09-13,0.9307,0.2113,1.5729,0.139171,0.0119,0.08087,0.7616,0.1816,0.1541,1.0398,1.798,1.0786
2009-09-14,0.9328,0.2128,1.5841,0.139809,0.01192,0.081,0.7587,0.1833,0.1551,1.0472,1.7952,1.0835
2009-09-15,0.9263,0.2113,1.5723,0.138246,0.01177,0.08056,0.7565,0.1823,0.1542,1.0362,1.7679,1.0714
2009-09-16,0.9316,0.2108,1.5688,0.137406,0.01173,0.08081,0.761,0.1822,0.1552,1.0332,1.7574,1.0649
2009-09-17,0.9284,0.2112,1.5715,0.137653,0.0117,0.08041,0.7565,0.1823,0.155,1.0365,1.7528,1.0668
2009-09-18,0.928,0.2114,1.5727,0.138021,0.01171,0.08058,0.758,0.1823,0.1558,1.0382,1.7368,1.0697
2009-09-19,0.928,0.2114,1.5727,0.138021,0.01171,0.08058,0.758,0.1823,0.1558,1.0382,1.7368,1.0697
2009-09-20,0.928,0.2114,1.5727,0.138021,0.01171,0.08058,0.758,0.1823,0.1558,1.0382,1.7368,1.0697
2009-09-21,0.9298,0.2125,1.5813,0.139022,0.0117,0.08055,0.7615,0.1824,0.156,1.0434,1.7465,1.0775
2009-09-22,0.9338,0.2126,1.5823,0.137944,0.01172,0.08018,0.7703,0.1833,0.1571,1.0447,1.7498,1.0691
2009-09-23,0.9358,0.213,1.5851,0.138713,0.01177,0.08048,0.7747,0.1852,0.1569,1.0477,1.7589,1.0751
2009-09-24,0.9425,0.2145,1.596,0.140515,0.01194,0.08067,0.7805,0.1868,0.1572,1.0572,1.7494,1.089
2009-09-25,0.9443,0.2152,1.6015,0.140865,0.01215,0.08023,0.7827,0.1878,0.1569,1.0606,1.739,1.0917
2009-09-26,0.9443,0.2152,1.6015,0.140865,0.01215,0.08023,0.7827,0.1878,0.1569,1.0606,1.739,1.0917
2009-09-27,0.9443,0.2152,1.6015,0.140865,0.01215,0.08023,0.7827,0.1878,0.1569,1.0606,1.739,1.0917
2009-09-28,0.947,0.2134,1.5883,0.140323,0.01213,0.08027,0.7782,0.1863,0.1557,1.0526,1.727,1.0875
2009-09-29,0.9453,0.2125,1.5817,0.140065,0.01203,0.08026,0.7749,0.1855,0.1546,1.0467,1.7313,1.0855
2009-09-30,0.9446,0.2105,1.5668,0.138155,0.01193,0.07933,0.7733,0.1854,0.1536,1.0333,1.711,1.0707
2009-10-01,0.9415,0.2115,1.5746,0.139934,0.01208,0.07877,0.7741,0.186,0.1538,1.0406,1.7278,1.0845
2009-10-02,0.9346,0.2119,1.5773,0.139669,0.01206,0.07945,0.7747,0.1866,0.1538,1.045,1.7226,1.0825
2009-10-03,0.9346,0.2119,1.5773,0.139669,0.01206,0.07945,0.7747,0.1866,0.1538,1.045,1.7226,1.0825
2009-10-04,0.9346,0.2119,1.5773,0.139669,0.01206,0.07945,0.7747,0.1866,0.1538,1.045,1.7226,1.0825
2009-10-05,0.9385,0.2106,1.568,0.13807,0.01195,0.07858,0.7813,0.1866,0.1528,1.037,1.7061,1.0701
2009-10-06,0.9427,0.2095,1.5595,0.13672,0.01193,0.07868,0.7772,0.1862,0.1529,1.0318,1.6861,1.0596
2009-10-07,0.9452,0.2095,1.5596,0.137083,0.01199,0.07939,0.7807,0.1864,0.1515,1.0278,1.6942,1.0624
2009-10-08,0.9528,0.2089,1.5552,0.135768,0.01189,0.07943,0.7809,0.1865,0.1509,1.0246,1.6912,1.0522
2009-10-09,0.9439,0.2064,1.5362,0.134764,0.01163,0.07844,0.7674,0.1848,0.1489,1.0114,1.6549,1.0444
2009-10-10,0.9439,0.2064,1.5362,0.134764,0.01163,0.07844,0.7674,0.1848,0.1489,1.0114,1.6549,1.0444
2009-10-11,0.9439,0.2064,1.5362,0.134764,0.01163,0.07844,0.7674,0.1848,0.1489,1.0114,1.6549,1.0444
2009-10-12,0.9439,0.2064,1.5362,0.134764,0.01163,0.07844,0.7674,0.1848,0.1489,1.0114,1.6549,1.0444
2009-10-13,0.9382,0.2065,1.537,0.133742,0.01155,0.07878,0.7606,0.1844,0.1485,1.0129,1.647,1.0365
2009-10-14,0.9374,0.2056,1.5305,0.132374,0.01148,0.07852,0.7579,0.185,0.1484,1.0105,1.6383,1.0259
2009-10-15,0.9518,0.2076,1.5452,0.133485,0.01142,0.0791,0.7688,0.1861,0.1493,1.0187,1.6829,1.0345
2009-10-16,0.9523,0.2077,1.5462,0.13396,0.01142,0.07922,0.7675,0.1847,0.1493,1.0192,1.6979,1.0382
2009-10-17,0.9523,0.2077,1.5462,0.13396,0.01142,0.07922,0.7675,0.1847,0.1493,1.0192,1.6979,1.0382
2009-10-18,0.9523,0.2077,1.5462,0.13396,0.01142,0.07922,0.7675,0.1847,0.1493,1.0192,1.6979,1.0382
2009-10-19,0.9551,0.2066,1.5381,0.132809,0.01136,0.07933,0.7761,0.185,0.1481,1.0162,1.6851,1.0293
2009-10-20,0.9687,0.2108,1.5688,0.135589,0.01158,0.08041,0.7859,0.1878,0.151,1.0377,1.7198,1.0508
2009-10-21,0.9684,0.2108,1.5688,0.134967,0.01151,0.08068,0.7929,0.1882,0.1526,1.0383,1.7346,1.046
2009-10-22,0.9716,0.2116,1.5746,0.135201,0.01148,0.08129,0.7953,0.1894,0.1542,1.0428,1.7415,1.0478
2009-10-23,0.97,0.2119,1.5774,0.135729,0.01142,0.08041,0.7932,0.1891,0.1548,1.0421,1.7153,1.0519
2009-10-24,0.97,0.2119,1.5774,0.135729,0.01142,0.08041,0.7932,0.1891,0.1548,1.0421,1.7153,1.0519
2009-10-25,0.97,0.2119,1.5774,0.135729,0.01142,0.08041,0.7932,0.1891,0.1548,1.0421,1.7153,1.0519
2009-10-26,0.976,0.2131,1.5859,0.137677,0.01157,0.08037,0.7972,0.1895,0.1556,1.0479,1.7418,1.067
2009-10-27,0.9752,0.2119,1.577,0.137564,0.0116,0.08046,0.7923,0.1882,0.1528,1.0426,1.7455,1.0661
2009-10-28,0.9678,0.2132,1.5871,0.13916,0.01188,0.08106,0.7856,0.188,0.1526,1.0509,1.7662,1.0785
2009-10-29,0.9771,0.2126,1.5824,0.137671,0.01166,0.08169,0.7813,0.189,0.153,1.0471,1.7635,1.067
2009-10-30,0.974,0.2139,1.5923,0.1396,0.01202,0.08194,0.7764,0.1889,0.1525,1.0545,1.7762,1.0819
2009-10-31,0.974,0.2139,1.5923,0.1396,0.01202,0.08194,0.7764,0.1889,0.1525,1.0545,1.7762,1.0819
2009-11-01,0.974,0.2139,1.5923,0.1396,0.01202,0.08194,0.7764,0.1889,0.1525,1.0545,1.7762,1.0819
2009-11-02,0.9738,0.2138,1.5915,0.139071,0.01193,0.0815,0.7738,0.1872,0.1527,1.0543,1.7672,1.0778
2009-11-03,0.9637,0.2112,1.5715,0.137833,0.01182,0.08053,0.7694,0.185,0.1503,1.0404,1.7532,1.0682
2009-11-04,0.968,0.2125,1.5815,0.137266,0.01174,0.08002,0.7725,0.1873,0.1511,1.0473,1.762,1.0638
2009-11-05,0.9704,0.213,1.5853,0.137523,0.01174,0.08011,0.7688,0.1878,0.1525,1.0488,1.7678,1.0658
2009-11-06,0.987,0.2145,1.5963,0.138748,0.01195,0.08016,0.7789,0.1888,0.1536,1.0571,1.786,1.0753
2009-11-07,0.987,0.2145,1.5963,0.138748,0.01195,0.08016,0.7789,0.1888,0.1536,1.0571,1.786,1.0753
2009-11-08,0.987,0.2145,1.5963,0.138748,0.01195,0.08016,0.7789,0.1888,0.1536,1.0571,1.786,1.0753
2009-11-09,0.9832,0.213,1.5848,0.136439,0.01175,0.07972,0.7848,0.1892,0.1543,1.0484,1.7707,1.0574
2009-11-10,0.9768,0.2114,1.573,0.135497,0.01169,0.07937,0.779,0.1878,0.1537,1.0417,1.7566,1.0501
2009-11-11,0.9768,0.2114,1.573,0.135497,0.01169,0.07937,0.779,0.1878,0.1537,1.0417,1.7566,1.0501
2009-11-12,0.9743,0.2107,1.5674,0.136271,0.01168,0.08004,0.7729,0.1863,0.1532,1.0375,1.7511,1.0561
2009-11-13,0.9814,0.2107,1.5675,0.135548,0.01172,0.08056,0.782,0.1875,0.1539,1.0382,1.7536,1.0505
2009-11-14,0.9814,0.2107,1.5675,0.135548,0.01172,0.08056,0.782,0.1875,0.1539,1.0382,1.7536,1.0505
2009-11-15,0.9814,0.2107,1.5675,0.135548,0.01172,0.08056,0.782,0.1875,0.1539,1.0382,1.7536,1.0505
2009-11-16,0.9815,0.2107,1.5678,0.135111,0.01175,0.08067,0.7842,0.1884,0.1539,1.0393,1.7625,1.0471
2009-11-17,0.9782,0.2101,1.5631,0.135623,0.01177,0.08064,0.7835,0.1873,0.1529,1.0342,1.7673,1.0511
2009-11-18,0.9804,0.212,1.5774,0.136065,0.0118,0.08107,0.7872,0.1886,0.1542,1.044,1.7652,1.0545
2009-11-19,0.978,0.2132,1.5866,0.137226,0.01194,0.08154,0.7782,0.1886,0.1543,1.0494,1.7718,1.0635
2009-11-20,0.9795,0.2137,1.59,0.13805,0.01202,0.08182,0.7751,0.1892,0.1544,1.0516,1.7664,1.0699
2009-11-21,0.9795,0.2137,1.59,0.13805,0.01202,0.08182,0.7751,0.1892,0.1544,1.0516,1.7664,1.0699
2009-11-22,0.9795,0.2137,1.59,0.13805,0.01202,0.08182,0.7751,0.1892,0.1544,1.0516,1.7664,1.0699
2009-11-23,0.9766,0.2124,1.5804,0.136237,0.01187,0.08138,0.7748,0.189,0.1535,1.0457,1.7545,1.0558
2009-11-24,0.9727,0.2128,1.5833,0.136516,0.01195,0.08203,0.7667,0.1881,0.1529,1.0485,1.7536,1.058
2009-11-25,0.9746,0.2128,1.5833,0.134899,0.01197,0.0816,0.7654,0.1881,0.1529,1.0498,1.7485,1.0455
2009-11-26,0.968,0.214,1.5919,0.136835,0.01225,0.08148,0.7588,0.1876,0.1521,1.0572,1.751,1.0605
2009-11-27,0.9634,0.2135,1.5887,0.136963,0.01226,0.08209,0.7534,0.1871,0.1522,1.0558,1.7483,1.0615
2009-11-28,0.9634,0.2135,1.5887,0.136963,0.01226,0.08209,0.7534,0.1871,0.1522,1.0558,1.7483,1.0615
2009-11-29,0.9634,0.2135,1.5887,0.136963,0.01226,0.08209,0.7534,0.1871,0.1522,1.0558,1.7483,1.0615
2009-11-30,0.9669,0.213,1.5852,0.136209,0.01221,0.08163,0.7559,0.186,0.1514,1.0508,1.7366,1.0556
2009-12-01,0.968,0.2122,1.5789,0.135058,0.01207,0.08135,0.7605,0.1861,0.1515,1.0477,1.7395,1.0467
2009-12-02,0.9721,0.2123,1.5802,0.13551,0.01202,0.08252,0.7585,0.1872,0.1527,1.0484,1.747,1.0502
2009-12-03,0.9764,0.2137,1.5899,0.13609,0.01196,0.08359,0.7629,0.1879,0.1537,1.0549,1.7466,1.0547
2009-12-04,0.9674,0.211,1.5705,0.136503,0.01169,0.0837,0.7569,0.1856,0.1513,1.0403,1.74,1.0579
2009-12-05,0.9674,0.211,1.5705,0.136503,0.01169,0.0837,0.7569,0.1856,0.1513,1.0403,1.74,1.0579
2009-12-06,0.9674,0.211,1.5705,0.136503,0.01169,0.0837,0.7569,0.1856,0.1513,1.0403,1.74,1.0579
2009-12-07,0.9596,0.2096,1.5596,0.135855,0.01176,0.0829,0.7499,0.1841,0.1492,1.0322,1.7311,1.0529
2009-12-08,0.9622,0.2102,1.5643,0.13727,0.01204,0.08236,0.7524,0.1836,0.1489,1.0358,1.7333,1.0639
2009-12-09,0.9589,0.2087,1.5533,0.136054,0.012,0.08163,0.7591,0.1835,0.1487,1.0274,1.7156,1.0545
2009-12-10,0.9635,0.2079,1.5472,0.135527,0.01191,0.08119,0.7648,0.1833,0.1481,1.0236,1.7094,1.0504
2009-12-11,0.9667,0.2083,1.5505,0.136758,0.0119,0.08226,0.7682,0.1835,0.1489,1.0249,1.7217,1.0599
2009-12-12,0.9667,0.2083,1.5505,0.136758,0.0119,0.08226,0.7682,0.1835,0.1489,1.0249,1.7217,1.0599
2009-12-13,0.9667,0.2083,1.5505,0.136758,0.0119,0.08226,0.7682,0.1835,0.1489,1.0249,1.7217,1.0599
2009-12-14,0.9711,0.2086,1.5522,0.136657,0.01196,0.0831,0.771,0.1835,0.1492,1.0264,1.7274,1.0593
2009-12-15,0.9616,0.2073,1.5429,0.136905,0.01184,0.0836,0.766,0.1825,0.1475,1.0202,1.7275,1.0614
2009-12-16,0.9551,0.2071,1.5412,0.136786,0.01181,0.08342,0.7642,0.1841,0.1476,1.0212,1.7328,1.0605
2009-12-17,0.9492,0.2063,1.535,0.137996,0.0119,0.08309,0.7596,0.1823,0.1469,1.0221,1.7301,1.0703
2009-12-18,0.9494,0.2054,1.5281,0.137422,0.0118,0.08304,0.7578,0.1824,0.1467,1.0221,1.7207,1.066
2009-12-19,0.9494,0.2054,1.5281,0.137422,0.0118,0.08304,0.7578,0.1824,0.1467,1.0221,1.7207,1.066
2009-12-20,0.9494,0.2054,1.5281,0.137422,0.0118,0.08304,0.7578,0.1824,0.1467,1.0221,1.7207,1.066
2009-12-21,0.9361,0.2038,1.5163,0.136866,0.01164,0.08205,0.7488,0.1807,0.1455,1.0148,1.7035,1.0614
2009-12-22,0.927,0.2026,1.5077,0.13641,0.01152,0.08204,0.7428,0.1801,0.1445,1.0087,1.6899,1.0579
2009-12-23,0.9218,0.2018,1.5018,0.135214,0.01144,0.08121,0.7379,0.18,0.1441,1.0086,1.673,1.0484
2009-12-24,0.9283,0.2025,1.5071,0.135356,0.01146,0.08151,0.741,0.1803,0.1438,1.0107,1.6745,1.0499
2009-12-25,0.9283,0.2025,1.5071,0.135356,0.01146,0.08151,0.741,0.1803,0.1438,1.0107,1.6745,1.0499
2009-12-26,0.9283,0.2025,1.5071,0.135356,0.01146,0.08151,0.741,0.1803,0.1438,1.0107,1.6745,1.0499
2009-12-27,0.9283,0.2025,1.5071,0.135356,0.01146,0.08151,0.741,0.1803,0.1438,1.0107,1.6745,1.0499
2009-12-28,0.9283,0.2025,1.5071,0.135356,0.01146,0.08151,0.741,0.1803,0.1438,1.0107,1.6745,1.0499
2009-12-29,0.9331,0.2013,1.4979,0.134608,0.01134,0.08024,0.7497,0.1798,0.1447,1.0067,1.6596,1.0438
2009-12-30,0.9424,0.2033,1.513,0.136092,0.01141,0.08062,0.761,0.1819,0.1474,1.0178,1.6963,1.0553
2009-12-31,0.9441,0.2022,1.5046,0.135548,0.01129,0.08036,0.7626,0.1813,0.1468,1.015,1.6986,1.051
2010-01-01,0.9441,0.2022,1.5046,0.135548,0.01129,0.08036,0.7626,0.1813,0.1468,1.015,1.6986,1.051
2010-01-02,0.9441,0.2022,1.5046,0.135548,0.01129,0.08036,0.7626,0.1813,0.1468,1.015,1.6986,1.051
2010-01-03,0.9441,0.2022,1.5046,0.135548,0.01129,0.08036,0.7626,0.1813,0.1468,1.015,1.6986,1.051
2010-01-04,0.9503,0.2017,1.5008,0.134279,0.01125,0.08086,0.7644,0.1824,0.1474,1.0112,1.6769,1.0414
2010-01-05,0.9473,0.2006,1.4928,0.133956,0.01133,0.08109,0.7626,0.1818,0.146,1.0053,1.6619,1.039
2010-01-06,0.9501,0.2,1.488,0.133153,0.01118,0.08108,0.7622,0.1822,0.1461,1.0049,1.6542,1.0325
2010-01-07,0.9498,0.1992,1.4824,0.133455,0.0111,0.08097,0.7579,0.1813,0.1454,1.0018,1.6497,1.035
2010-01-08,0.9523,0.1997,1.4863,0.132922,0.01113,0.08113,0.7595,0.182,0.1457,1.0074,1.6523,1.0309
